season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,date
2016-2017,3,1,1,2,11,1,12,2,3,0,1,4,2,6,2,10,4,8,9,68,32,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",2,4,1.9,3.55,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1473446700,-1,0,50,0,19595,1,1,6,0,5,1,6,6,1,1,1,3,2,4,1,0,0,0,0,1.77,0.69,2.45,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Real Sociedad,RCD Espanyol,1.84,1.42,0.0,0.0,1.5,0.5,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Spain_La_Liga,2016-09-09 18:45:00
2016-2017,3,0,4,4,6,4,10,1,2,0,0,2,8,8,8,10,16,13,12,55,45,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",1,2,4.31,3.3,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,1473505200,117,0,0,0,18100,1,1,3,3,3,1,6,4,1,1,0,1,2,1,1,0,0,0,0,1.17,2.06,3.23,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Celta de Vigo,Atlético Madrid,1.53,1.79,0.0,1.0,0.0,1.0,100,100,0.0,0.0,0.0,38,True,True,True,True,False,False,False,Spain_La_Liga,2016-09-10 11:00:00
2016-2017,3,5,2,7,6,7,13,2,3,0,1,10,3,13,4,23,7,13,13,55,45,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",2,4,1.07,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,2,4,3,1473516000,84,0,100,0,64275,1,1,3,3,3,4,6,7,0,2,2,2,2,4,1,0,0,0,0,2.59,1.08,3.67,0,1,0,0,0,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,0,Real Madrid,CA Osasuna,2.42,0.47,3.0,1.0,3.0,0.5,50,0,0.0,0.0,0.0,38,True,True,True,True,True,True,True,Spain_La_Liga,2016-09-10 14:00:00
2016-2017,3,0,2,2,9,7,16,2,1,0,0,3,6,11,5,14,11,7,14,51,49,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",2,1,2.37,3.25,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1473524100,76,0,100,0,21867,1,1,2,5,7,2,7,9,1,0,1,1,1,2,1,0,0,0,0,1.77,1.59,3.36,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,0,Málaga CF,Villarreal,1.68,1.58,1.0,1.0,1.0,1.0,100,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Spain_La_Liga,2016-09-10 16:15:00
2016-2017,3,2,1,3,10,1,11,2,5,0,1,6,5,6,2,12,7,15,12,66,34,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",2,6,1.69,4.37,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,1473524100,98,0,100,0,34112,1,1,2,1,8,0,3,8,1,1,1,5,2,6,1,0,0,0,0,1.8,1.09,2.89,1,0,1,0,0,0,1,1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Sevilla FC,UD Las Palmas,2.42,0.32,3.0,3.0,2.0,3.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-10 16:15:00
2016-2017,3,1,2,3,13,0,13,1,1,0,0,4,5,14,0,18,5,15,12,73,27,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",1,1,1.08,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,2,1,1473532200,277,0,100,0,72303,1,1,4,0,9,0,4,9,0,0,1,1,0,2,1,0,0,0,0,2.27,0.98,3.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,50,FC Barcelona,Deportivo Alavés,2.53,1.37,3.0,1.0,3.0,1.0,50,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-10 18:30:00
2016-2017,3,2,1,3,3,5,8,0,2,0,0,5,4,4,8,9,12,12,14,51,49,Estadio Municipal El Molinón,"Parque de Isabel la Católica, Gijón",0,2,2.32,3.22,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,2,1473588000,289,0,50,0,22364,1,1,1,2,2,3,3,5,0,0,0,2,0,2,1,0,0,0,0,1.19,1.4,2.59,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,0,Sporting Gijón,Leganés,1.0,0.74,3.0,3.0,2.0,2.0,50,50,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-11 10:00:00
2016-2017,3,2,3,5,5,5,10,2,4,1,0,11,7,12,7,23,14,15,20,53,47,Estadio de Mestalla,"Avenida de Suecia, Valencia",4,4,1.77,3.9,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,2,4,1,1473602400,284,0,100,0,36854,1,1,3,2,2,3,5,5,1,0,2,4,1,6,1,0,0,0,0,2.75,1.86,4.61,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Valencia CF,Real Betis,1.47,0.74,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,38,True,True,True,True,True,False,True,Spain_La_Liga,2016-09-11 14:00:00
2016-2017,3,1,2,3,6,7,13,2,0,0,1,6,8,10,1,16,9,7,8,63,37,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",2,2,2.3,3.38,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,2,1,1473610500,279,0,100,0,15916,1,1,0,3,6,4,3,10,0,1,2,0,1,2,1,0,0,0,0,2.01,1.59,3.6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,0,Granada CF,SD Eibar,0.84,1.11,1.0,0.0,0.5,1.5,50,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-11 16:15:00
2016-2017,3,0,1,1,7,6,13,2,3,0,0,4,4,11,4,15,8,14,15,58,42,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",2,3,3.31,3.28,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1473618600,285,0,100,0,22317,1,1,4,4,3,2,8,5,0,1,2,2,1,4,1,0,0,0,0,1.89,1.31,3.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,0,0,Deportivo La Coruña,Athletic Club Bilbao,1.37,1.05,3.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2016-09-11 18:30:00
2016-2017,4,2,2,4,7,3,10,5,4,1,1,10,6,12,6,22,12,11,17,66,34,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",6,5,2.11,3.47,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,1,3,1474051500,-1,0,50,0,34236,1,1,2,2,5,1,4,6,0,0,6,5,0,11,1,0,0,0,0,2.68,1.49,4.16,0,1,0,0,0,1,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Real Betis,Granada CF,1.32,0.21,1.0,0.0,1.33,0.33,50,50,0.0,1.32,1.32,38,True,True,True,True,False,False,True,Spain_La_Liga,2016-09-16 18:45:00
2016-2017,4,1,5,6,2,5,7,4,2,0,0,8,8,8,3,16,11,26,7,37,63,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",4,2,9.99,8.05,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,2,3,3,1474110000,83,0,0,0,10422,1,1,1,2,1,3,3,4,2,1,2,1,3,3,1,0,0,0,0,2.02,1.66,3.68,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Leganés,FC Barcelona,1.11,2.21,1.0,3.0,1.33,2.0,100,100,0.0,1.43,1.43,38,True,True,True,True,True,True,True,Spain_La_Liga,2016-09-17 11:00:00
2016-2017,4,5,0,5,1,4,5,0,2,0,0,9,3,10,6,19,9,12,8,48,52,Estadio Vicente Calderón (Madrid),"Paseo Virgen del Puerto 67, Madrid",0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,2,3,1474121700,117,0,50,0,45700,1,1,1,1,0,3,2,3,0,1,0,1,1,1,1,0,0,0,0,2.29,1.22,3.5,1,0,1,0,0,0,1,1,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,Atlético Madrid,Sporting Gijón,2.32,0.63,1.0,1.0,1.67,2.33,100,50,0.0,1.0,1.0,38,True,True,True,True,True,False,False,Spain_La_Liga,2016-09-17 14:15:00
2016-2017,4,1,1,2,4,2,6,1,1,2,0,3,4,6,4,9,8,19,10,51,49,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",5,1,3.18,3.57,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1474129800,-1,0,0,0,4270,1,1,3,0,1,2,3,3,2,0,1,1,2,2,1,0,0,0,0,1.24,1.17,2.41,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,SD Eibar,Sevilla FC,1.74,1.37,3.0,1.0,2.0,2.33,100,100,0.0,0.87,0.87,38,True,True,False,False,False,False,True,Spain_La_Liga,2016-09-17 16:30:00
2016-2017,4,1,0,1,2,2,4,3,1,0,0,4,5,7,8,11,13,11,16,60,40,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",3,1,2.28,3.4,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1474137900,276,0,100,0,18904,1,1,0,1,2,1,1,3,0,1,3,0,1,3,1,0,0,0,0,1.37,1.66,3.03,1,0,1,0,0,0,1,1,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,UD Las Palmas,Málaga CF,1.74,0.74,3.0,1.0,2.0,0.67,0,0,1.74,0.0,1.74,38,True,False,False,False,False,False,False,Spain_La_Liga,2016-09-17 18:45:00
2016-2017,4,0,0,0,3,5,8,4,1,0,0,3,6,5,8,8,14,18,15,46,54,Estadio El Sadar,"Carretera El Sadar, Iruñea",4,1,3.26,3.27,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474192800,-1,0,50,0,14854,1,1,1,3,2,2,4,4,3,1,1,0,4,1,1,0,0,0,0,1.12,1.82,2.95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,50,CA Osasuna,Celta de Vigo,0.68,0.84,0.0,0.0,0.33,0.0,50,0,0.0,0.0,0.0,38,False,False,False,False,False,False,False,Spain_La_Liga,2016-09-18 10:00:00
2016-2017,4,2,1,3,7,1,8,4,4,0,0,6,3,7,8,13,11,11,16,57,43,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",4,4,2.0,3.57,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,1474208100,285,0,0,0,40907,1,1,3,0,4,1,3,5,2,1,2,3,3,5,1,0,0,0,0,1.78,1.3,3.08,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Athletic Club Bilbao,Valencia CF,2.26,0.95,0.0,0.0,1.0,0.0,100,100,1.44,0.0,1.44,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-18 14:15:00
2016-2017,4,2,1,3,3,6,9,2,4,0,1,5,3,4,13,9,16,1,7,-1,-1,Estadio de la Cerámica,"Plaza Labrador, Villarreal",2,5,1.96,3.51,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,1474216200,76,0,0,0,18692,1,1,0,5,3,1,5,4,1,3,1,2,4,3,1,0,0,0,0,1.26,1.7,2.96,1,0,0,0,1,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,50,Villarreal,Real Sociedad,1.95,1.53,1.0,3.0,1.67,1.33,100,50,1.6,0.0,1.6,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-18 16:30:00
2016-2017,4,0,2,2,4,5,9,4,2,0,0,4,8,7,6,11,14,19,9,-1,-1,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",4,2,9.99,5.74,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1474224300,84,0,50,0,30153,1,1,3,3,1,2,6,3,2,1,2,1,3,3,1,0,0,0,0,1.36,1.93,3.29,0,0,0,0,0,0,1,1,0,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,RCD Espanyol,Real Madrid,1.53,2.47,1.0,3.0,0.67,3.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Spain_La_Liga,2016-09-18 18:45:00
2016-2017,4,0,0,0,4,5,9,3,4,0,0,2,3,7,14,9,17,17,8,53,47,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",3,4,2.5,3.26,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474310700,-1,0,0,0,14637,1,1,0,3,4,2,3,6,1,1,2,3,2,5,1,0,0,0,0,1.2,1.74,2.94,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Deportivo Alavés,Deportivo La Coruña,1.53,0.53,1.0,1.0,1.67,1.33,100,100,1.57,0.0,1.57,38,False,False,False,False,False,False,False,Spain_La_Liga,2016-09-19 18:45:00
2016-2017,5,2,1,3,7,5,12,2,4,0,0,5,2,5,7,10,9,6,13,51,49,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",2,4,1.83,3.56,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,2,1474394400,283,0,75,0,19670,1,1,2,3,5,2,5,7,0,2,2,2,2,4,1,0,0,0,0,1.67,1.16,2.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,25,50,Málaga CF,SD Eibar,1.68,1.11,0.5,1.5,0.5,1.75,50,0,1.77,1.59,3.36,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-20 18:00:00
2016-2017,5,1,0,1,6,2,8,5,4,0,0,4,3,8,3,12,6,24,16,57,43,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",5,4,1.51,4.62,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1474401600,98,0,100,0,39870,1,1,2,1,4,1,3,5,2,3,3,1,5,4,1,0,0,0,0,1.49,0.94,2.43,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,Sevilla FC,Real Betis,2.42,0.74,3.0,1.5,2.0,1.25,0,0,1.8,1.86,3.66,38,True,False,False,False,False,False,False,Spain_La_Liga,2016-09-20 20:00:00
2016-2017,5,1,1,2,17,3,20,4,1,0,0,8,4,8,2,16,6,8,7,62,38,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",4,1,1.21,7.26,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1474480800,-1,0,75,0,64582,1,1,8,2,9,1,10,10,1,0,3,1,1,4,1,0,0,0,0,2.43,0.95,3.38,0,1,0,1,0,0,1,1,0,0,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,50,Real Madrid,Villarreal,2.42,1.58,3.0,2.0,3.0,2.0,50,0,2.59,1.59,4.18,38,True,True,False,False,False,False,True,Spain_La_Liga,2016-09-21 18:00:00
2016-2017,5,2,1,3,8,0,8,2,3,0,0,5,2,11,3,16,5,15,7,66,34,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",2,3,1.73,3.79,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,0,1474480800,281,0,0,0,14999,1,1,5,0,3,0,5,3,0,1,2,2,1,4,1,0,0,0,0,2.03,0.73,2.75,1,1,1,1,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,25,Celta de Vigo,Sporting Gijón,1.53,0.63,0.0,0.5,0.25,1.75,50,50,1.17,1.11,2.28,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-21 18:00:00
2016-2017,5,4,1,5,7,4,11,1,2,0,1,7,5,12,3,19,8,4,4,58,42,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",1,4,2.04,3.59,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,2,3,1474488000,290,0,75,0,10927,1,1,5,3,2,1,8,3,0,1,1,2,1,3,1,0,0,0,0,2.32,1.15,3.47,2,0,2,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,50,75,Real Sociedad,UD Las Palmas,1.84,0.32,0.5,1.5,1.0,2.25,25,0,1.77,1.09,2.86,38,True,True,True,True,True,False,True,Spain_La_Liga,2016-09-21 20:00:00
2016-2017,5,1,2,3,6,3,9,1,0,0,0,5,5,2,3,7,8,8,9,53,47,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",1,0,4.12,3.51,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,2,1474488000,285,0,75,0,14662,1,1,3,0,3,3,3,6,1,0,0,0,1,0,1,0,0,0,0,1.3,1.38,2.68,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,0,50,Granada CF,Athletic Club Bilbao,0.84,1.05,0.5,1.5,0.5,1.5,50,25,2.01,1.31,3.32,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-21 20:00:00
2016-2017,5,1,1,2,8,2,10,2,4,0,0,7,5,12,5,19,10,13,16,71,29,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",2,4,1.58,4.23,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1474488000,-1,0,50,0,87315,1,1,4,0,4,2,4,6,0,0,2,4,0,6,1,0,0,0,0,2.29,1.19,3.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,25,50,FC Barcelona,Atlético Madrid,2.53,1.79,1.5,2.0,2.25,2.0,25,25,2.27,2.06,4.33,38,True,True,False,False,False,False,True,Spain_La_Liga,2016-09-21 20:00:00
2016-2017,5,1,2,3,7,1,8,2,1,0,0,13,3,6,7,19,10,16,16,51,49,Estadio El Sadar,"Carretera El Sadar, Iruñea",2,1,2.58,3.29,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,2,1,1474567200,280,0,50,0,14597,1,1,3,1,4,0,4,4,1,0,1,1,1,2,1,0,0,0,0,2.66,1.12,3.78,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,25,50,CA Osasuna,RCD Espanyol,0.68,1.42,0.5,0.5,0.5,0.5,75,25,1.12,0.69,1.81,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-22 18:00:00
2016-2017,5,1,2,3,7,1,8,0,3,0,0,7,3,6,6,13,9,19,18,59,41,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",0,3,2.1,3.34,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,1,1474567200,278,0,50,0,18466,1,1,4,0,3,1,4,4,0,1,0,2,1,2,1,0,0,0,0,2.03,1.24,3.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,50,Deportivo La Coruña,Leganés,1.37,0.74,1.5,1.5,1.25,1.0,50,50,1.89,1.4,3.29,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-22 18:00:00
2016-2017,5,2,1,3,6,4,10,2,4,0,0,5,2,8,7,13,9,14,12,51,49,Estadio de Mestalla,"Avenida de Suecia, Valencia",2,4,1.58,4.13,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,2,1474574400,288,0,100,0,32347,1,1,2,4,4,0,6,4,0,0,2,4,0,6,1,0,0,0,0,1.7,1.06,2.77,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,75,Valencia CF,Deportivo Alavés,1.47,1.37,0.0,2.0,0.0,1.5,25,0,2.75,0.98,3.73,38,True,True,True,False,False,False,True,Spain_La_Liga,2016-09-22 20:00:00
2016-2017,6,1,0,1,6,5,11,4,6,0,0,6,8,5,8,11,16,21,15,53,47,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",4,6,2.41,3.21,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1474656300,284,0,50,0,33322,1,1,4,1,2,4,5,6,0,3,4,3,3,7,1,0,0,0,0,1.58,2.09,3.67,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,75,Real Betis,Málaga CF,1.32,0.74,1.0,0.5,1.0,1.0,50,50,2.68,1.66,4.34,38,True,False,False,False,False,False,False,Spain_La_Liga,2016-09-23 18:45:00
2016-2017,6,2,0,2,5,3,8,4,2,0,1,6,0,13,4,19,4,15,13,56,44,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",4,4,2.57,3.32,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1474714800,279,0,50,0,4829,1,1,1,1,4,2,2,6,1,3,3,0,4,3,1,0,0,0,0,2.18,0.7,2.88,1,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,25,75,SD Eibar,Real Sociedad,1.74,1.53,2.0,1.5,1.4,1.4,75,25,1.24,1.7,2.94,38,True,True,False,False,False,False,False,Spain_La_Liga,2016-09-24 11:00:00
2016-2017,6,0,5,5,4,3,7,2,0,1,0,4,7,6,7,10,14,15,10,44,56,Estadio Municipal El Molinón,"Parque de Isabel la Católica, Gijón",3,0,9.99,7.44,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,3,2,1474726500,83,0,75,0,25899,1,1,1,3,3,0,4,3,1,0,2,0,1,2,1,0,0,0,0,1.26,1.85,3.11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,50,75,Sporting Gijón,FC Barcelona,1.0,2.21,3.0,3.0,1.4,2.0,25,25,1.19,1.55,2.74,38,True,True,True,True,True,False,False,Spain_La_Liga,2016-09-24 14:15:00
2016-2017,6,3,1,4,4,5,9,2,2,0,1,0,0,0,0,0,0,10,6,-1,-1,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",2,4,2.11,3.56,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,3,1,1474734600,285,0,50,0,42650,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,25,75,Athletic Club Bilbao,Sevilla FC,2.26,1.37,1.5,1.0,1.8,2.2,75,50,1.61,1.02,2.63,38,True,True,True,True,False,False,True,Spain_La_Liga,2016-09-24 16:30:00
2016-2017,6,2,2,4,0,5,5,3,2,0,0,6,14,2,10,8,24,8,18,46,54,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",3,2,8.28,5.41,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,2,1474742700,-1,0,25,0,22364,1,1,0,2,0,3,2,3,1,0,2,2,1,4,1,0,0,0,0,1.17,2.99,4.16,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,50,100,UD Las Palmas,Real Madrid,1.74,2.47,3.0,3.0,1.8,2.6,50,25,1.55,1.93,3.48,38,True,True,True,True,False,False,True,Spain_La_Liga,2016-09-24 18:45:00
